Index,CTE,p_error,d_error,i_error,steering_output
989,-1.0364,-0.15546,-0.0357,0.0696412,-0.121519
990,-1.0372,-0.15558,-0.00168,0.068604,-0.088656
991,-1.0221,-0.153315,0.03171,0.0675819,-0.0540231
992,-0.9918,-0.14877,0.06363,0.0665901,-0.0185499
993,-1.0595,-0.158925,-0.14217,0.0655306,-0.235564
994,-1.2105,-0.181575,-0.3171,0.0643201,-0.434355
995,-1.2972,-0.19458,-0.18207,0.0630229,-0.313627
996,-1.3902,-0.20853,-0.1953,0.0616327,-0.342197
997,-1.4269,-0.214035,-0.07707,0.0602058,-0.230899
998,-1.4443,-0.216645,-0.03654,0.0587615,-0.194423
999,-1.4391,-0.215865,0.01092,0.0573224,-0.147623
1000,-1.4178,-0.21267,0.04473,0.0559046,-0.112035
1001,-1.3555,-0.203325,0.13083,0.0545491,-0.0179459
1002,-1.2955,-0.194325,0.126,0.0532536,-0.0150714
1003,-1.1842,-0.17763,0.23373,0.0520694,0.108169
1004,-1.098,-0.1647,0.18102,0.0509714,0.0672914
1005,-0.959,-0.14385,0.2919,0.0500124,0.198062
1006,-0.8728,-0.13092,0.18102,0.0491396,0.0992396
1007,-0.9785,-0.146775,-0.22197,0.0481611,-0.320584
1008,-1.1194,-0.16791,-0.29589,0.0470417,-0.416758
1009,-1.2515,-0.187725,-0.27741,0.0457902,-0.419345
1010,-1.4196,-0.21294,-0.35301,0.0443706,-0.521579
1011,-1.5076,-0.22614,-0.1848,0.042863,-0.368077
1012,-1.5982,-0.23973,-0.19026,0.0412648,-0.388725
1013,-1.6323,-0.244845,-0.07161,0.0396325,-0.276823
1014,-1.6364,-0.24546,-0.00861,0.0379961,-0.216074
1015,-1.5305,-0.229575,0.22239,0.0364656,0.0292806
1016,-1.7267,-0.259005,-0.41202,0.0347389,-0.636286
1017,-1.9721,-0.295815,-0.51534,0.0327668,-0.778388
1018,-2.1162,-0.31743,-0.30261,0.0306506,-0.589389
1019,-2.2746,-0.34119,-0.33264,0.028376,-0.645454
1020,-2.3385,-0.350775,-0.13419,0.0260375,-0.458927
1021,-2.3659,-0.354885,-0.05754,0.0236716,-0.388753
1022,-2.3409,-0.351135,0.0525,0.0213307,-0.277304
1023,-2.2452,-0.33678,0.20097,0.0190855,-0.116725
1024,-2.1457,-0.321855,0.20895,0.0169398,-0.0959652
1025,-1.995,-0.29925,0.31647,0.0149448,0.0321648
1026,-1.9643,-0.294645,0.06447,0.0129805,-0.217194
1027,-2.0248,-0.30372,-0.12705,0.0109557,-0.419814
1028,-2.0642,-0.30963,-0.08274,0.0088915,-0.383479
1029,-2.0625,-0.309375,0.00357,0.006829,-0.298976
1030,-2.0136,-0.30204,0.10269,0.0048154,-0.194535
1031,-1.9517,-0.292755,0.12999,0.0028637,-0.159901
1032,-1.8216,-0.27324,0.27321,0.0010421,0.0010121
1033,-1.6513,-0.247695,0.35763,-0.0006092,0.109326
1034,-1.5204,-0.22806,0.27489,-0.0021296,0.0447004
1035,-1.3106,-0.19659,0.44058,-0.0034402,0.24055
1036,-1.0871,-0.163065,0.46935,-0.0045273,0.301758
1037,-0.9645,-0.144675,0.25746,-0.0054918,0.107293
1038,-0.8733,-0.130995,0.19152,-0.0063651,0.0541599
1039,-0.8293,-0.124395,0.0924,-0.0071944,-0.0391894
1040,-0.7661,-0.114915,0.13272,-0.0079605,0.0098445
1041,-0.702,-0.1053,0.13461,-0.0086625,0.0206475
1042,-0.6585,-0.098775,0.09135,-0.009321,-0.016746
1043,-0.5935,-0.089025,0.1365,-0.0099145,0.0375605
1044,-0.5497,-0.082455,0.09198,-0.0104642,-0.0009392
1045,-0.4844,-0.07266,0.13713,-0.0109486,0.0535214
1046,-0.4191,-0.062865,0.13713,-0.0113677,0.0628973
1047,-0.4062,-0.06093,0.02709,-0.0117739,-0.0456139
1048,-0.4643,-0.069645,-0.12201,-0.0122382,-0.203893
1049,-0.5054,-0.07581,-0.08631,-0.0127436,-0.174864
1050,-0.5554,-0.08331,-0.105,-0.013299,-0.201609
1051,-0.5875,-0.088125,-0.06741,-0.0138865,-0.169422
1052,-0.5972,-0.08958,-0.02037,-0.0144837,-0.124434
1053,-0.5933,-0.088995,0.00819,-0.015077,-0.095882
1054,-0.5789,-0.086835,0.03024,-0.0156559,-0.0722509
1055,-0.5409,-0.081135,0.0798,-0.0161968,-0.0175318
1056,-0.4877,-0.073155,0.11172,-0.0166845,0.0218805
1057,-0.4666,-0.06999,0.04431,-0.0171511,-0.0428311
1058,-0.4461,-0.066915,0.04305,-0.0175972,-0.0414622
1059,-0.4275,-0.064125,0.03906,-0.0180247,-0.0430897
1060,-0.389,-0.05835,0.08085,-0.0184137,0.0040863
1061,-0.3382,-0.05073,0.10668,-0.0187519,0.0371981
1062,-0.2986,-0.04479,0.08316,-0.0190505,0.0193195
1063,-0.2338,-0.03507,0.13608,-0.0192843,0.0817257
1064,-0.1875,-0.028125,0.09723,-0.0194718,0.0496332
1065,-0.1169,-0.017535,0.14826,-0.0195887,0.111136
1066,-0.0458,-0.00687,0.14931,-0.0196345,0.122805
1067,0.0002,3e-05,0.0966,-0.0196343,0.0769957
1068,0.0638,0.00957,0.13356,-0.0195705,0.123559
1069,0.1026,0.01539,0.08148,-0.0194679,0.0774021
1070,0.1535,0.023025,0.10689,-0.0193144,0.110601
1071,0.1826,0.02739,0.06111,-0.0191318,0.0693682
1072,0.2178,0.03267,0.07392,-0.018914,0.087676
1073,0.2433,0.036495,0.05355,-0.0186707,0.0713743
1074,0.255,0.03825,0.02457,-0.0184157,0.0444043
1075,0.2639,0.039585,0.01869,-0.0181518,0.0401232
1076,0.2628,0.03942,-0.00231,-0.017889,0.019221
1077,0.2505,0.037575,-0.02583,-0.0176385,-0.0058935
1078,0.2383,0.035745,-0.02562,-0.0174002,-0.0072752
1079,0.2172,0.03258,-0.04431,-0.017183,-0.028913
1080,0.1938,0.02907,-0.04914,-0.0169892,-0.0370592
1081,0.178,0.0267,-0.03318,-0.0168112,-0.0232912
1082,0.1559,0.023385,-0.04641,-0.0166553,-0.0396803
1083,0.1425,0.021375,-0.02814,-0.0165128,-0.0232778
1084,0.1256,0.01884,-0.03549,-0.0163872,-0.0330372
1085,0.1128,0.01692,-0.02688,-0.0162744,-0.0262344
1086,0.107,0.01605,-0.01218,-0.0161674,-0.0122974
1087,0.1028,0.01542,-0.00882,-0.0160646,-0.0094646
1088,0.1028,0.01542,0,-0.0159618,-0.0005418
1089,0.1068,0.01602,0.0084,-0.015855,0.008565
1090,0.1153,0.017295,0.01785,-0.0157397,0.0194053
1091,0.1276,0.01914,0.02583,-0.0156121,0.0293579
1092,0.1375,0.020625,0.02079,-0.0154746,0.0259404
1093,0.2081,0.031215,0.14826,-0.0152665,0.164208
1094,0.2386,0.03579,0.06405,-0.0150279,0.0848121
1095,0.2898,0.04347,0.10752,-0.0147381,0.136252
1096,0.3618,0.05427,0.1512,-0.0143763,0.191094
1097,0.4051,0.060765,0.09093,-0.0139712,0.137724
1098,0.4574,0.06861,0.10983,-0.0135138,0.164926
1099,0.4941,0.074115,0.07707,-0.0130197,0.138165
1100,0.5093,0.076395,0.03192,-0.0125104,0.0958046
1101,0.5177,0.077655,0.01764,-0.0119927,0.0833023
1102,0.5102,0.07653,-0.01575,-0.0114825,0.0492975
1103,0.4971,0.074565,-0.02751,-0.0109854,0.0360696
1104,0.4675,0.070125,-0.06216,-0.0105179,-0.0025529
1105,0.442,0.0663,-0.05355,-0.0100759,0.0026741
1106,0.398,0.0597,-0.0924,-0.0096779,-0.0423779
1107,0.3487,0.052305,-0.10353,-0.0093292,-0.0605542
1108,0.3146,0.04719,-0.07161,-0.0090146,-0.0334346
1109,0.2647,0.039705,-0.10479,-0.0087499,-0.0738349
1110,0.2171,0.032565,-0.09996,-0.0085328,-0.0759278
1111,0.1879,0.028185,-0.06132,-0.0083449,-0.0414799
1112,0.15,0.0225,-0.07959,-0.0081949,-0.0652849
1113,0.1286,0.01929,-0.04494,-0.0080663,-0.0337163
1114,0.1033,0.015495,-0.05313,-0.007963,-0.045598
1115,0.0859,0.012885,-0.03654,-0.0078771,-0.0315321
1116,0.079,0.01185,-0.01449,-0.0077981,-0.0104381
1117,0.0754,0.01131,-0.00756,-0.0077227,-0.0039727
1118,0.077,0.01155,0.00336,-0.0076457,0.0072643
1119,0.0849,0.012735,0.01659,-0.0075608,0.0217642
1120,0.0933,0.013995,0.01764,-0.0074675,0.0241675
1121,0.1213,0.018195,0.0588,-0.0073462,0.0696488
1122,0.1977,0.029655,0.16044,-0.0071485,0.182946
1123,0.3095,0.046425,0.23478,-0.006839,0.274366
1124,0.4933,0.073995,0.38598,-0.0063457,0.453629
1125,0.6063,0.090945,0.2373,-0.0057394,0.322506
1126,0.7467,0.112005,0.29484,-0.0049927,0.401852
1127,0.8502,0.12753,0.21735,-0.0041425,0.340737
1128,0.8966,0.13449,0.09744,-0.0032459,0.228684
1129,0.9304,0.13956,0.07098,-0.0023155,0.208225
1130,0.9309,0.139635,0.00105,-0.0013846,0.1393
1131,0.9021,0.135315,-0.06048,-0.0004825,0.0743525
1132,0.865,0.12975,-0.07791,0.0003825,0.0522225
1133,0.7884,0.11826,-0.16086,0.0011709,-0.0414291
1134,0.6909,0.103635,-0.20475,0.0018618,-0.0992532
1135,0.6527,0.097905,-0.08022,0.0025145,0.0201995
1136,0.6919,0.103785,0.08232,0.0032064,0.189311
1137,0.7536,0.11304,0.12957,0.00396,0.24657
1138,0.8316,0.12474,0.1638,0.0047916,0.293332
1139,0.8856,0.13284,0.1134,0.0056772,0.251917
1140,0.9053,0.135795,0.04137,0.0065825,0.183747
1141,0.91,0.1365,0.00987,0.0074925,0.153863
1142,0.8978,0.13467,-0.02562,0.0083903,0.11744
1143,0.8591,0.128865,-0.08127,0.0092494,0.0568444
1144,0.7985,0.119775,-0.12726,0.0100479,0.0025629
1145,0.7479,0.112185,-0.10626,0.0107958,0.0167208
1146,0.6622,0.09933,-0.17997,0.011458,-0.069182
1147,0.5996,0.08994,-0.13146,0.0120576,-0.0294624
1148,0.5025,0.075375,-0.20391,0.0125601,-0.115975
1149,0.4036,0.06054,-0.20769,0.0129637,-0.134186
1150,0.3391,0.050865,-0.13545,0.0133028,-0.0712822
1151,0.2494,0.03741,-0.18837,0.0135522,-0.137408
1152,0.1677,0.025155,-0.17157,0.0137199,-0.132695
1153,0.1456,0.02184,-0.04641,0.0138655,-0.0107045
1154,0.3536,0.05304,0.4368,0.0142191,0.504059
1155,0.619,0.09285,0.55734,0.0148381,0.665028
1156,1.0426,0.15639,0.88956,0.0158807,1.06183
1157,1.3081,0.196215,0.55755,0.0171888,0.770954
1158,1.6731,0.250965,0.7665,0.0188619,1.03633
1159,1.9862,0.29793,0.65751,0.0208481,0.976288
1160,2.1603,0.324045,0.36561,0.0230084,0.712663
1161,2.3609,0.354135,0.42126,0.0253693,0.800764
1162,2.4848,0.37272,0.26019,0.0278541,0.660764
1163,2.5219,0.378285,0.07791,0.030376,0.486571
1164,2.5111,0.376665,-0.02268,0.0328871,0.386872
1165,2.4638,0.36957,-0.09933,0.0353509,0.305591
1166,2.3418,0.35127,-0.2562,0.0376927,0.132763
1167,2.23,0.3345,-0.23478,0.0399227,0.139643
1168,2.0332,0.30498,-0.41328,0.0419559,-0.0663441
1169,1.8083,0.271245,-0.47229,0.0437642,-0.157281
1170,1.6447,0.246705,-0.34356,0.0454089,-0.0514461
1171,1.3926,0.20889,-0.52941,0.0468015,-0.273719
1172,1.2208,0.18312,-0.36078,0.0480223,-0.129638
1173,0.9687,0.145305,-0.52941,0.048991,-0.335114
1174,0.8051,0.120765,-0.34356,0.0497961,-0.172999
1175,0.5754,0.08631,-0.48237,0.0503715,-0.345689
1176,0.4325,0.064875,-0.30009,0.050804,-0.184411
1177,0.2404,0.03606,-0.40341,0.0510444,-0.316306
1178,0.1855,0.027825,-0.11529,0.0512299,-0.0362351
1179,0.3149,0.047235,0.27174,0.0515448,0.37052
1180,0.6405,0.096075,0.68376,0.0521853,0.83202
1181,0.8733,0.130995,0.48888,0.0530586,0.672934
1182,1.2094,0.18141,0.70581,0.054268,0.941488
1183,1.5173,0.227595,0.64659,0.0557853,0.92997
1184,1.7005,0.255075,0.38472,0.0574858,0.697281
1185,1.94,0.291,0.50295,0.0594258,0.853376
1186,2.0679,0.310185,0.26859,0.0614937,0.640269
1187,2.204,0.3306,0.28581,0.0636977,0.680108
1188,2.2584,0.33876,0.11424,0.0659561,0.518956
1189,2.2856,0.34284,0.05712,0.0682417,0.468202
1190,2.2702,0.34053,-0.03234,0.0705119,0.378702
1191,2.2023,0.330345,-0.14259,0.0727142,0.260469
1192,2.1297,0.319455,-0.15246,0.0748439,0.241839
1193,1.9882,0.29823,-0.29715,0.0768321,0.0779121
1194,1.8744,0.28116,-0.23898,0.0787065,0.120887
1195,1.6843,0.252645,-0.39921,0.0803908,-0.0661742
1196,1.4735,0.221025,-0.44268,0.0818643,-0.139791
1197,1.3262,0.19893,-0.30933,0.0831905,-0.0272095
1198,1.1055,0.165825,-0.46347,0.084296,-0.213349
1199,0.883,0.13245,-0.46725,0.085179,-0.249621
1200,0.7377,0.110655,-0.30513,0.0859167,-0.108558
1201,0.5323,0.079845,-0.43134,0.086449,-0.265046
1202,0.338,0.0507,-0.40803,0.086787,-0.270543
1203,0.2171,0.032565,-0.25389,0.0870041,-0.134321
1204,0.0539,0.008085,-0.34272,0.087058,-0.247577
1205,-0.0449,-0.006735,-0.20748,0.0870131,-0.127202
1206,-0.0845,-0.012675,-0.08316,0.0869286,-0.0089064
1207,-0.0406,-0.00609,0.09219,0.086888,0.172988
1208,0.0428,0.00642,0.17514,0.0869308,0.268491
1209,0.1254,0.01881,0.17346,0.0870562,0.279326
1210,0.1744,0.02616,0.1029,0.0872306,0.216291
1211,0.2345,0.035175,0.12621,0.0874651,0.24885
1212,0.2794,0.04191,0.09429,0.0877445,0.223944
1213,0.3001,0.045015,0.04347,0.0880446,0.17653
1214,0.3166,0.04749,0.03465,0.0883612,0.170501
1215,0.3185,0.047775,0.00399,0.0886797,0.140445
1216,0.3083,0.046245,-0.02142,0.088988,0.113813
1217,0.2932,0.04398,-0.03171,0.0892812,0.101551
1218,0.2598,0.03897,-0.07014,0.089541,0.058371
1219,0.2145,0.032175,-0.09513,0.0897555,0.0268005
1220,0.1788,0.02682,-0.07497,0.0899343,0.0417843
1221,0.1197,0.017955,-0.12411,0.090054,-0.016101
1222,0.1273,0.019095,0.01596,0.0901813,0.125236
1223,0.1819,0.027285,0.11466,0.0903632,0.232308
1224,0.2614,0.03921,0.16695,0.0906246,0.296785
1225,0.3696,0.05544,0.22722,0.0909942,0.373654
1226,0.4296,0.06444,0.126,0.0914238,0.281864
1227,0.4952,0.07428,0.13776,0.091919,0.303959
1228,0.5332,0.07998,0.0798,0.0924522,0.252232
1229,0.5434,0.08151,0.02142,0.0929956,0.195926
1230,0.5372,0.08058,-0.01302,0.0935328,0.161093
1231,0.5202,0.07803,-0.0357,0.094053,0.136383
1232,0.4779,0.071685,-0.08883,0.0945309,0.0773859
1233,0.4175,0.062625,-0.12684,0.0949484,0.0307334
1234,0.3691,0.055365,-0.10164,0.0953175,0.0490425
1235,0.2886,0.04329,-0.16905,0.0956061,-0.0301539
1236,0.1995,0.029925,-0.18711,0.0958056,-0.0613794
1237,0.1373,0.020595,-0.13062,0.0959429,-0.0140821
1238,0.0438,0.00657,-0.19635,0.0959867,-0.0937933
1239,-0.0188,-0.00282,-0.13146,0.0959679,-0.0383121
1240,-0.1098,-0.01647,-0.1911,0.0958581,-0.111712
1241,-0.1686,-0.02529,-0.12348,0.0956895,-0.0530805
1242,-0.251,-0.03765,-0.17304,0.0954385,-0.115252
1243,-0.3272,-0.04908,-0.16002,0.0951113,-0.113989
1244,-0.3735,-0.056025,-0.09723,0.0947378,-0.0585172
1245,-0.434,-0.0651,-0.12705,0.0943038,-0.0978462
1246,-0.4693,-0.070395,-0.07413,0.0938345,-0.0506905
1247,-0.501,-0.07515,-0.06657,0.0933335,-0.0483865
1248,-0.4702,-0.07053,0.06468,0.0928633,0.0870133
1249,-0.3277,-0.049155,0.29925,0.0925356,0.342631
1250,-0.1449,-0.021735,0.38388,0.0923907,0.454536
1251,-0.0298,-0.00447,0.24171,0.0923609,0.329601
1252,0.1198,0.01797,0.31416,0.0924807,0.424611
1253,0.2043,0.030645,0.17745,0.092685,0.30078
1254,0.3042,0.04563,0.20979,0.0929892,0.348409
1255,0.3739,0.056085,0.14637,0.0933631,0.295818
1256,0.4033,0.060495,0.06174,0.0937664,0.216001
1257,0.4218,0.06327,0.03885,0.0941882,0.196308
1258,0.4188,0.06282,-0.0063,0.094607,0.151127
1259,0.3939,0.059085,-0.05229,0.0950009,0.101796
1260,0.3649,0.054735,-0.0609,0.0953658,0.0892008
1261,0.3068,0.04602,-0.12201,0.0956726,0.0196826
1262,0.2594,0.03891,-0.09954,0.095932,0.035302
1263,0.1799,0.026985,-0.16695,0.0961119,-0.0438531
1264,0.0914,0.01371,-0.18585,0.0962033,-0.0759367
1265,0.0298,0.00447,-0.12936,0.0962331,-0.0286569
1266,-0.0623,-0.009345,-0.19341,0.0961708,-0.106584
1267,-0.1235,-0.018525,-0.12852,0.0960473,-0.0509977
1268,-0.2115,-0.031725,-0.1848,0.0958358,-0.120689
1269,-0.2951,-0.044265,-0.17556,0.0955407,-0.124284
1270,-0.3469,-0.052035,-0.10878,0.0951938,-0.0656212
1271,-0.416,-0.0624,-0.14511,0.0947778,-0.112732
1272,-0.4762,-0.07143,-0.12642,0.0943016,-0.103548
1273,-0.5108,-0.07662,-0.07266,0.0937908,-0.0554892
1274,-0.5527,-0.082905,-0.08799,0.0932381,-0.0776569
1275,-0.5542,-0.08313,-0.00315,0.0926839,0.0064039
1276,-0.4696,-0.07044,0.17766,0.0922143,0.199434
1277,-0.3614,-0.05421,0.22722,0.0918529,0.264863
1278,-0.1936,-0.02904,0.35238,0.0916593,0.414999
1279,-0.0892,-0.01338,0.21924,0.0915701,0.29743
1280,0.0458,0.00687,0.2835,0.0916159,0.381986
1281,0.1214,0.01821,0.15876,0.0917373,0.268707
1282,0.2096,0.03144,0.18522,0.0919469,0.308607
1283,0.2696,0.04044,0.126,0.0922165,0.258656
1284,0.2936,0.04404,0.0504,0.0925101,0.18695
1285,0.3059,0.045885,0.02583,0.092816,0.164531
1286,0.2998,0.04497,-0.01281,0.0931158,0.125276
1287,0.2715,0.040725,-0.05943,0.0933873,0.0746823
1288,0.2412,0.03618,-0.06363,0.0936285,0.0661785
1289,0.1822,0.02733,-0.1239,0.0938107,-0.0027593
1290,0.1091,0.016365,-0.15351,0.0939198,-0.0432252
1291,0.0548,0.00822,-0.11403,0.0939746,-0.0118354
1292,-0.03,-0.0045,-0.17808,0.0939446,-0.0886354
1293,-0.0885,-0.013275,-0.12285,0.0938561,-0.0422689
1294,-0.1751,-0.026265,-0.18186,0.093681,-0.114444
1295,-0.2598,-0.03897,-0.17787,0.0934212,-0.123419
1296,-0.3134,-0.04701,-0.11256,0.0931078,-0.0664622
1297,-0.3861,-0.057915,-0.15267,0.0927217,-0.117863
1298,-0.43,-0.0645,-0.09219,0.0922917,-0.0643983
1299,-0.487,-0.07305,-0.1197,0.0918047,-0.100945
1300,-0.515,-0.07725,-0.0588,0.0912897,-0.0447603
1301,-0.4892,-0.07338,0.05418,0.0908005,0.0716005
1302,-0.3885,-0.058275,0.21147,0.090412,0.243607
1303,-0.3188,-0.04782,0.14637,0.0900932,0.188643
1304,-0.2228,-0.03342,0.2016,0.0898704,0.25805
1305,-0.1657,-0.024855,0.11991,0.0897047,0.18476
1306,-0.0943,-0.014145,0.14994,0.0896104,0.225405
1307,-0.0394,-0.00591,0.11529,0.089571,0.198951
1308,-0.0129,-0.001935,0.05565,0.0895581,0.143273
1309,0.0108,0.00162,0.04977,0.0895689,0.140959
1310,0.0167,0.002505,0.01239,0.0895856,0.104481
1311,0.0117,0.001755,-0.0105,0.0895973,0.0808523
1312,-0.0002,-3e-05,-0.02499,0.0895971,0.0645771
1313,-0.0292,-0.00438,-0.0609,0.0895679,0.0242879
1314,-0.0481,-0.007215,-0.03969,0.0895198,0.0426148
1315,-0.0147,-0.002205,0.07014,0.0895051,0.15744
1316,0.0411,0.006165,0.11718,0.0895462,0.212891
1317,0.0715,0.010725,0.06384,0.0896177,0.164183
1318,0.1011,0.015165,0.06216,0.0897188,0.167044
1319,0.1105,0.016575,0.01974,0.0898293,0.126144
1320,0.1095,0.016425,-0.0021,0.0899388,0.104264
1321,0.0993,0.014895,-0.02142,0.0900381,0.0835131
1322,0.0714,0.01071,-0.05859,0.0901095,0.0422295
1323,0.0452,0.00678,-0.05502,0.0901547,0.0419147
1324,-0.0029,-0.000435,-0.10101,0.0901518,-0.0112932
1325,-0.0402,-0.00603,-0.07833,0.0901116,0.0057516
1326,-0.0922,-0.01383,-0.1092,0.0900194,-0.0330106
1327,-0.0988,-0.01482,-0.01386,0.0899206,0.0612406
1328,-0.1005,-0.015075,-0.00357,0.0898201,0.0711751
1329,-0.1061,-0.015915,-0.01176,0.089714,0.062039
1330,-0.1132,-0.01698,-0.01491,0.0896008,0.0577108
1331,-0.129,-0.01935,-0.03318,0.0894718,0.0369418
1332,-0.1427,-0.021405,-0.02877,0.0893291,0.0391541
1333,-0.1671,-0.025065,-0.05124,0.089162,0.012857
1334,-0.1858,-0.02787,-0.03927,0.0889762,0.0218362
1335,-0.2162,-0.03243,-0.06384,0.08876,-0.00751
1336,-0.2378,-0.03567,-0.04536,0.0885222,0.0074922
1337,-0.2402,-0.03603,-0.00504,0.088282,0.047212
1338,-0.1867,-0.028005,0.11235,0.0880953,0.17244
1339,-0.1508,-0.02262,0.07539,0.0879445,0.140714
1340,-0.1056,-0.01584,0.09492,0.0878389,0.166919
1341,-0.0822,-0.01233,0.04914,0.0877567,0.124567
1342,-0.0587,-0.008805,0.04935,0.087698,0.128243
1343,-0.0506,-0.00759,0.01701,0.0876474,0.0970674
1344,-0.0497,-0.007455,0.00189,0.0875977,0.0820327
1345,-0.0616,-0.00924,-0.02499,0.0875361,0.0533061
1346,-0.076,-0.0114,-0.03024,0.0874601,0.0458201
1347,-0.1059,-0.015885,-0.06279,0.0873542,0.0086792
1348,-0.1306,-0.01959,-0.05187,0.0872236,0.0157636
1349,-0.1727,-0.025905,-0.08841,0.0870509,-0.0272641
1350,-0.2197,-0.032955,-0.0987,0.0868312,-0.0448238
1351,-0.2525,-0.037875,-0.06888,0.0865787,-0.0201763
1352,-0.3009,-0.045135,-0.10164,0.0862778,-0.0604972
1353,-0.3326,-0.04989,-0.06657,0.0859452,-0.0305148
1354,-0.3747,-0.056205,-0.08841,0.0855705,-0.0590445
1355,-0.3516,-0.05274,0.04851,0.0852189,0.0809889
1356,-0.3266,-0.04899,0.0525,0.0848923,0.0884023
1357,-0.2899,-0.043485,0.07707,0.0846024,0.118187
1358,-0.2675,-0.040125,0.04704,0.0843349,0.0912499
1359,-0.2394,-0.03591,0.05901,0.0840955,0.107195
1360,-0.2184,-0.03276,0.0441,0.0838771,0.0952171
1361,-0.2088,-0.03132,0.02016,0.0836683,0.0725083
1362,-0.2016,-0.03024,0.01512,0.0834667,0.0683467
1363,-0.2013,-0.030195,0.00063,0.0832654,0.0537004
1364,-0.2073,-0.031095,-0.0126,0.0830581,0.0393631
1365,-0.1877,-0.028155,0.04116,0.0828704,0.0958754
1366,-0.1482,-0.02223,0.08295,0.0827222,0.143442
1367,-0.0947,-0.014205,0.11235,0.0826275,0.180772
1368,-0.0655,-0.009825,0.06132,0.082562,0.134057
1369,-0.0354,-0.00531,0.06321,0.0825266,0.140427
1370,-0.0244,-0.00366,0.0231,0.0825022,0.101942
1371,-0.0211,-0.003165,0.00693,0.0824811,0.0862461
1372,-0.0329,-0.004935,-0.02478,0.0824482,0.0527332
1373,-0.0485,-0.007275,-0.03276,0.0823997,0.0423647
1374,-0.0813,-0.012195,-0.06888,0.0823184,0.0012434
1375,-0.1089,-0.016335,-0.05796,0.0822095,0.0079145
1376,-0.1558,-0.02337,-0.09849,0.0820537,-0.0398063
1377,-0.19,-0.0285,-0.07182,0.0818637,-0.0184563
1378,-0.2429,-0.036435,-0.11109,0.0816208,-0.0659042
1379,-0.2786,-0.04179,-0.07497,0.0813422,-0.0354178
1380,-0.3299,-0.049485,-0.10773,0.0810123,-0.0762027
1381,-0.3779,-0.056685,-0.1008,0.0806344,-0.0768506
1382,-0.4069,-0.061035,-0.0609,0.0802275,-0.0417075
1383,-0.4422,-0.06633,-0.07413,0.0797853,-0.0606747
1384,-0.4365,-0.065475,0.01197,0.0793488,0.0258438
1385,-0.3978,-0.05967,0.08127,0.078951,0.100551
1386,-0.3535,-0.053025,0.09303,0.0785975,0.118602
1387,-0.324,-0.0486,0.06195,0.0782735,0.0916235
1388,-0.2837,-0.042555,0.08463,0.0779898,0.120065
1389,-0.2599,-0.038985,0.04998,0.0777299,0.0887249
1390,-0.2303,-0.034545,0.06216,0.0774996,0.105115
1391,-0.2085,-0.031275,0.04578,0.0772911,0.0917961
1392,-0.1988,-0.02982,0.02037,0.0770923,0.0676423
1393,-0.192,-0.0288,0.01428,0.0769003,0.0623803
1394,-0.1932,-0.02898,-0.00252,0.0767071,0.0452071
1395,-0.1474,-0.02211,0.09618,0.0765597,0.15063
1396,-0.098,-0.0147,0.10374,0.0764617,0.165502
1397,-0.0712,-0.01068,0.05628,0.0763905,0.12199
1398,-0.0441,-0.006615,0.05691,0.0763464,0.126641
1399,-0.0347,-0.005205,0.01974,0.0763117,0.0908467
1400,-0.0333,-0.004995,0.00294,0.0762784,0.0742234
1401,-0.0463,-0.006945,-0.0273,0.0762321,0.0419871
1402,-0.0622,-0.00933,-0.03339,0.0761699,0.0334499
1403,-0.0949,-0.014235,-0.06867,0.076075,-0.00683
1404,-0.1219,-0.018285,-0.0567,0.0759531,0.0009681
1405,-0.1672,-0.02508,-0.09513,0.0757859,-0.0444241
1406,-0.2,-0.03,-0.06888,0.0755859,-0.0232941
1407,-0.2499,-0.037485,-0.10479,0.075336,-0.066939
1408,-0.2831,-0.042465,-0.06972,0.0750529,-0.0371321
1409,-0.3302,-0.04953,-0.09891,0.0747227,-0.0737173
1410,-0.3733,-0.055995,-0.09051,0.0743494,-0.0721556
1411,-0.3986,-0.05979,-0.05313,0.0739508,-0.0389692
1412,-0.43,-0.0645,-0.06594,0.0735208,-0.0569192
1413,-0.4535,-0.068025,-0.04935,0.0730673,-0.0443077
1414,-0.4645,-0.069675,-0.0231,0.0726028,-0.0201722
1415,-0.4737,-0.071055,-0.01932,0.0721291,-0.0182459
1416,-0.4753,-0.071295,-0.00336,0.0716538,-0.0030012
1417,-0.4704,-0.07056,0.01029,0.0711834,0.0109134
1418,-0.4294,-0.06441,0.0861,0.070754,0.092444
1419,-0.3773,-0.056595,0.10941,0.0703767,0.123192
1420,-0.2992,-0.04488,0.16401,0.0700775,0.189207
1421,-0.2254,-0.03381,0.15498,0.0698521,0.191022
1422,-0.1819,-0.027285,0.09135,0.0696702,0.133735
1423,-0.129,-0.01935,0.11109,0.0695412,0.161281
1424,-0.1018,-0.01527,0.05712,0.0694394,0.111289
1425,-0.0744,-0.01116,0.05754,0.069365,0.115745
1426,-0.0648,-0.00972,0.02016,0.0693002,0.0797402
1427,-0.0633,-0.009495,0.00315,0.0692369,0.0628919
1428,-0.0702,-0.01053,-0.01449,0.0691667,0.0441467
1429,-0.0912,-0.01368,-0.0441,0.0690755,0.0112955
1430,-0.1046,-0.01569,-0.02814,0.0689709,0.0251409
1431,-0.0958,-0.01437,0.01848,0.0688751,0.0729851
1432,-0.0897,-0.013455,0.01281,0.0687854,0.0681404
